1UserName,2TopicID,3DocID,4ThreadID,5Parent,6Children,7Text
今何在,31,1,3830864942948286,0,"2,3,4,5,6,7,8,9,10,11",[呵呵]
琦幻阳光里的星空,31,2,3830864942948286,1,,喜欢三体，不过最想看电影是怎么描写第一章的[doge]
别是一江湖3,31,3,3830864942948286,1,,《三体》 开拍，还是国内的，期待就不必了，求不毁。
糖雪球真好吃,31,4,3830864942948286,1,,忐忑，《三体》早就该拍电影，期望别拍砸[疑问]
上古片刀,31,5,3830864942948286,1,,期待还是要的，拍不好的话喷当然也是要的[笑cry]
warmstrangers,31,6,3830864942948286,1,,[思考]
大黄蜂爸爸爸,31,7,3830864942948286,1,,期待。其实我最想电影呈现的是面壁计划 以及水滴的威力。
曾坤坤坤坤,31,8,3830864942948286,1,,啊啊啊啊世界属于三体！！！还有我爱你静初女神！！！
Hello王錦鯉,31,9,3830864942948286,1,,最期待降维打击和死光的画面，不知道会不会和我想象的一样 [爱你]
请叫我小静的说,31,10,3830864942948286,1,,最坏的打算就是当PPT看……
醒来就发呆,31,11,3830864942948286,1,,期待，好好拍，要去看
央视新闻,31,12,3830864942948286,0,13,影片原著小说《三体》被称为&quot;硬科幻&quot;作品，作者刘慈欣是计算机工程师，他直接描写&quot;科学幻想&quot;，不回避理论问题，还建立了&quot;黑暗森林法则&quot;&quot;维度打击&quot;等完整体系。
孔二狗,31,13,3830864942948286,12,"14,15,16,17,18,19",[爱你][爱你]牛逼死了
杨国汉,31,14,3830864942948286,13,,[钱][doge]
木易羽羽,31,15,3830864942948286,13,,最期待的一部电影！！
骑着骡子追宝马啊,31,16,3830864942948286,13,,加油，狗哥
离地三百尺,31,17,3830864942948286,13,,既然版权被你们廉价买下，好好拍就是了，别吹牛逼，不要把好作品害死了
互粉百万,31,18,3830864942948286,13,,@Zhqy勇
HolyPlus,31,19,3830864942948286,13,,当预告片出来的时候 我就知道会一片叫好 国产页游又有新高度[拜拜]
ghufcdfbb,31,20,3830864942948286,0,,尼玛，国内团队拍注定毁了
喵二郁捏着肥肉忧桑的说,31,21,3830864942948286,0,,光发[呵呵]这个表情真是……我也只能[呵呵]
小说and三国杀,31,22,3830864942948286,0,,只希望态度要认真，特效差点可以忍
锤子科技营销帐号,32,0,3773547908028304,-1,"1,7,8,9,10,11,12,13",关于“锤子手机”，你可能听说过很多了，但你知道大部分讨论它的人，其实根本就没见过更没摸过它吗？《听听真正的 Smartisan T1 用户在说什么之二》，以下内容全部来自于锤子科技天猫旗舰店收到的评价。Smartisan T1 发布会视频：http://t.cn/R7HQbZV T1 购买链接：http://t.cn/RvRYHfl
罗永浩,32,1,3773547908028304,0,"2,3,4,5,6",转发微博
深夜一只猫,32,2,3773547908028304,1,,HiFi界的观点呢？
幽默氏泼墨,32,3,3773547908028304,1,,我和我的小伙伴能都惊呆啦，工匠精神
一颗孤独的西瓜,32,4,3773547908028304,1,,也是蛮拼的[拜拜][拜拜][拜拜]
2067狂想曲,32,5,3773547908028304,1,,暂时未入手T手机，我依然期待有一部！老罗支持你，要站在一道风景！因为天生骄傲！
清风抚耳,32,6,3773547908028304,1,,说实话啊，系统还有很多东西需要改进。希望尽快能更新系统。
匪首罗,32,7,3773547908028304,0,,我相信那些买了锤子的粉丝是真心实意的称赞，你想想，屌丝分期买了这么个傻逼手机估计得用至少一年才换，这一年得忍受别人时不时的冷嘲热讽和鄙视，再不骗骗自己那简直没法活了。
豪放的秋水,32,8,3773547908028304,0,,行了，别再吹牛逼了，别学老罗，踏踏实实做人，平实宣传，把掉了的节操捡回来，或许还能赢回锤粉的心
田胖胖2011,32,9,3773547908028304,0,,昨天到手4G，今天下午换卡。看了4个小时小说，玩游戏，8点到家还有78，有人说电量控制，我的5爱死已经被秒杀了[吃惊]别黑了，亲自用下再说话吧。
_动次动次CKN,32,10,3773547908028304,0,,我也就笑笑，还是一句话:傻逼才买锤子。
云南老郎中,32,11,3773547908028304,0,,看追加评论，不是吹得如翔一样，就是骂成屎，还有脸吹
2382387671_507,32,12,3773547908028304,0,,绝大部分抨击罗玉凤的男生，你知道么，都从来没摸过她。。。这话听起来怪怪的
Emily-戴戴,32,13,3773547908028304,0,,@VINCENT__SHEN 這是其中評測的一小部分。。z
韩亚叔叔,32,0,3825740258938179,-1,"1,8,9,10,11",上海到北京出差，闲暇之余特地来看看锤子手机体验店，看一眼就想流泪了，“竟然”这么大方的让小孩随意把玩。店员很热情的跟我聊起了锤子，坦然的说起他们的产能不足的问题。我在店里踌躇并惆怅了好一会儿才离去。蹲在苏宁大门口发了这条微博，是为了定位。@罗永浩 http://t.cn/R7hoktx
罗永浩,32,1,3825740258938179,0,"2,3,4,5,6,7",让孩子们随便玩？好，赞一下我锤的苏宁店同事，你们做得非常好。顺便在这里也向苹果公司表示一下我的敬意，你们的体系培训出来的零售及零售管理人员，目前为止，仍然是全世界最优秀的[花]
洛阳八中体育活动,32,2,3825740258938179,1,,并且还没有防盗绳
Du80,32,3,3825740258938179,1,,敞亮[good]
Li政大咖,32,4,3825740258938179,1,,一群孩子做地上玩，为什么不弄一个座，像小孩沙发那样的，用户体验第一，给孩子最好的照顾和体验，家长才会毫不犹豫的买单。最起码我是这样。
李_有_种,32,5,3825740258938179,1,,罗叔，我也想哭！我今天专程跑去西安唯一一家3C4U店去找咱家锤锤，找遍了都没见着影子！那里只有苹果体验店！我很心酸[泪流满面]@罗永浩
可乐不乐Cola,32,6,3825740258938179,1,,看了一眼评论，难道只有我一个人感觉老罗一脸不高兴的样子？
部落医僧,32,7,3825740258938179,1,,切。店长心想:“反正买保险了，哥不怕摔。”
手机用户2435890165,32,8,3825740258938179,0,,好像是三月三十号，在南宁新万达商场里傻乎乎的四处找锤子体验店，问了好几个卖手机的，都不知锤子为何物，当时那个心情别提多[抓狂][抓狂][抓狂][抓狂][抓狂]@罗永浩
你可以叫我小可,32,9,3825740258938179,0,,我觉得挺好的啊，为什么不让小孩玩?小孩现在不能消费，你敢说再过十年他不消费???一个优秀的企业眼光不能太短浅
一个微博名坐床上想了五分钟,32,10,3825740258938179,0,,把玩[挤眼]
罗永浩,32,11,3825740258938179,0,,让孩子们随便玩？好，赞一下我锤的苏宁店同事，你们做得非常好。
梦遗唐朝,33,0,3826508227246554,-1,"1,4,5,13,14,15,16,17,18",昨天也门撤侨看到了第一张照片，那应该是登舰时照的，觉得很美。今天又看到了第二张照片，应该是在船上吃完饭拍的，很可爱。喜欢这个小姑娘，充满着乐观健康的力量。
余戈-腾冲之围,33,1,3826508227246554,0,"2,3",气质不错，海军陆战队未来女队员！
钱文忠,33,2,3826508227246554,1,,[赞][赞][赞][赞][赞][赞]赞中国海军撤侨行动
上古神兽肥滚滚,33,3,3826508227246554,1,,要加油啊~~~妹妹~~~~
沧海笑一笑再笑,33,4,3826508227246554,0,,我一直纳闷你的收入来源
俗人201111,33,5,3826508227246554,0,"6,12",让我们的孩子们从小就能感受到国家强大带来的尊严，是我们的责任和义务！
梦遗唐朝,33,6,3826508227246554,5,"7,8,9,10",喜欢右边这句话
我在雨中漫步,33,7,3826508227246554,6,,心有戚戚焉
自由三脚猫,33,8,3826508227246554,6,,我们当年怎么就总被人骂呢
G6驾校除名,33,9,3826508227246554,6,,[good]
这驴那驴野驴阿保机,33,10,3826508227246554,6,11,同喜欢
郭小川儿,33,11,3826508227246554,10,,喜欢，顺便问一声，谁有这军妹妹的联系方式
大地8000,33,12,3826508227246554,5,,多发这种充满爱的图，看着暖心、提气！
晏子先生字子清,33,13,3826508227246554,0,,高干子弟
静聆风月,33,14,3826508227246554,0,,昂首挺胸，不惧未来，乐观向前[赞]，小姑娘精神气，足！
国医单方大师,33,15,3826508227246554,0,,【告诉孩子什么是重要的】:1、旅行比上课重要；2、主见比顺从重要；3、兴趣比成绩重要；4、良知比对错重要；5、幸福比完美重要；6、信仰比崇拜重要；7、成长比赢输重要；8、察己比律人重要。
北京老汉,33,16,3826508227246554,0,,[赞][鼓掌]
北小小北,33,17,3826508227246554,0,,00后的中国人站起来了！
不知道该干些什么噢,33,18,3826508227246554,0,,我怕的是00后掌权的时候。商女不知亡国恨隔江犹唱后庭花
美国人权大观察,33,0,3827672046427360,-1,"1,16,17,18,19,20",【美国拒不撤侨，一美国公民惨死也门】也门裔美国男子两月前赶回也门想把老婆孩子接走，尝试两次均告失败。近日他被迫击炮炸死成为第一个死于也门战乱的美国人。国务院表示没有计划由国家出钱进行撤侨，请侨民小心，好自为之。目前已有六个国家完成撤侨，俄国派了两架飞机http://t.cn/RAVXmnE
美国人权大观察,33,1,3827672046427360,0,"2,15",“不管你身处何方，美国政府都有义务保证你的安全。”阿拉伯裔美国人反歧视中心主任对记者如是说
王小东,33,2,3827672046427360,1,"3,10,11,13,14",美国政府自己不撤侨，还耍牛逼不求中国（其他西方国家都求了），叫美国公民走商业途径[鄙视]
晋文的微博,33,3,3827672046427360,2,4,[呵呵]
侯宁,33,4,3827672046427360,3,"5,6,7,8,9",[思考]
荷戈顾曲-董必武,33,5,3827672046427360,4,,右右你确定不是认真的？
zhou_junyao,33,6,3827672046427360,4,,有蹊跷，不立马劝架的话恐摊子越来越大，
solado,33,7,3827672046427360,4,,&quot;民主&quot;的钱钱不够了，自己照顾好自己
饰目以黛,33,8,3827672046427360,4,,面子要紧，怎能向毒猜国家求援呢？不科学不科学
啊呜鱼-,33,9,3827672046427360,4,,@演员孙海英 棍，看看你家美爹和上帝
马克思家的汪汪,33,10,3827672046427360,2,,这回死了个美国白人，公知怎么装哑巴，不再今夜我们都是美国人了？
胡杨麟,33,11,3827672046427360,2,12,赶紧拿出美国护照来看一眼压压惊[偷笑]
远去的河流,33,12,3827672046427360,11,,别忘了--此面向敌
紫贝竹,33,13,3827672046427360,2,,传说中的牛X美国政府，不过如此
蝈蚋蛉,33,14,3827672046427360,2,,美国忙着围堵中国呢[笑cry][笑cry]
SunshineLove,33,15,3827672046427360,1,,右边在鬼扯！
子云a,33,16,3827672046427360,0,,无论身在何处，美利坚政府都是你最强大的后盾[doge]P.S.除了中东等
情尽是小兔崽子,33,17,3827672046427360,0,,@穆冄乌拉 挂一条怂的关评论的公知狗，顺便说一句你妈炸的好像飞出了银河系
旷野无人的救赎,33,18,3827672046427360,0,,公知们说:美国护照中写着:“不管你身处何方，美国政府都是你强大的后盾”。在中国护照中写着:“请严格遵守当地的法律，并尊重那里的风俗习惯。”
zoHoz,33,19,3827672046427360,0,,[吃惊][晕][哈哈][哈哈][可爱][doge][doge
李大佩萌萌哒胸毛,33,20,3827672046427360,0,,据说美国护照:美国政府是你的后盾……，事实:早就告诉你回来了，我们不准备撤了。据说中国护照:请本国公民遵守当地法律……，事实:无论到哪出了危险大pla会接你回家[悲伤][悲伤]
王强_99,34,0,3759402853459451,-1,"1,20,21,22,23,24,25",【请支持！请扩散！[话筒]】演员@演员孙海英 发表微博称：专家建议年三十不休息；专家建议地铁涨价；专家建议取消三天以上长假；专家建议防雾霾最好别炒菜；专家建议以房养老；专家建议收取交通拥堵费；专家建议延迟退休；专家建议男女平等应同龄退休… … 我建议：取消砖家，同意请转！ [话筒]
袁裕来律师,34,1,3759402853459451,0,"2,14,15,16,17,18,19",砖家不过掌权者抛出来的砖头。
王强_99,34,2,3759402853459451,1,"3,4,6,7,11,12",SB砖家，滚！[怒骂][话筒]
喻木灯,34,3,3759402853459451,2,,取消专家。
DRY恨水流,34,4,3759402853459451,2,5,[话筒]
一个好的男人,34,5,3759402853459451,4,,取消！专家
李春华律师,34,6,3759402853459451,2,,谁说他们是专家？
湖南冤魂,34,7,3759402853459451,2,8,千万别把他们挤到人民群众里面！！！[酷]
反贪女侠26,34,8,3759402853459451,7,"9,10",
大兴一叶孤帆,34,9,3759402853459451,8,,建议给砖家送砖，远距离的。
肃然寒非,34,10,3759402853459451,8,,【裸官】那些什么砖家，全是出口转内销的冒牌货！
kkk888666yyy,34,11,3759402853459451,2,,【山西反腐不忽悠粉丝！】【鲁烟国白皮书:山东没有老虎苍蝇！】请求对烟台市委常委副市长刘树琪依法立案 O网页链接 致中央山东巡视组的公开信O发帖举报点击过千万无人管无奈求贪官起诉诬告给重奖
金蓓玲2011,34,12,3759402853459451,2,13,
孤龙行天1964,34,13,3759402853459451,12,,现在的专假都是不学无术的人渣！
余乐law,34,14,3759402853459451,1,,@程韦伟律师 @袁裕来律师 @八品法曹
王强_99,34,15,3759402853459451,1,,请支持！[赞][话筒]
指鹿为马啊,34,16,3759402853459451,1,,呵呵，你不知道根在哪儿腐烂！
为社会公平而呐喊,34,17,3759402853459451,1,,很多专家都拜倒在权力之下
左右互博9,34,18,3759402853459451,1,,[哈哈]
梦藏山,34,19,3759402853459451,1,,我也赞同！
离你很近6888,34,20,3759402853459451,0,,砖家砖家，专门 祸害大家。[怒][怒][怒][怒][怒][怒]
内心的坚强让我不再害怕,34,21,3759402853459451,0,,专家建议空腹不能吃早餐
用户r3g3h4pup1,34,22,3759402853459451,0,,哪个狗曰的专家放屁
王强_99,34,23,3759402853459451,0,,[赞][给力]
拉风红孩,34,24,3759402853459451,0,,[给力]我看行，取消专家！[给力]
妙庄王的老窝,34,25,3759402853459451,0,,取消专家，取消神棍！[酷]
王志安,34,0,3793055213385230,-1,"1,2,3,4,6,7,8",又有人用PS的图片恶搞，不过我倒是真的喜迎地铁涨价，理由说过多次，不重复了。赞一个涨价。明早决定专程去坐地铁。
永生说话,34,1,3793055213385230,0,,这次地铁涨价最大的失误就是幅度过低，主管部门的各种表态颇有种既要贞洁牌子又要当婊子的感觉。结果是两头挨骂。
米martin洛,34,2,3793055213385230,0,,北京靠一群不坐地铁的德彪有了地铁给一群没啥创造还要要求坐世界上最便宜地铁的德彪坐
A太阳雨A,34,3,3793055213385230,0,,王局被挤哭了没有？
博联社马晓霖,34,4,3793055213385230,0,5,【喜迎涨价】靶子有了，去拍砖吧。老实说，我也是挺涨派。理由也说过。
前进中的步兵,34,5,3793055213385230,4,,我也是挺涨派，这应该是所有具备理性和无私品质的人的选择。
yydy1231,34,6,3793055213385230,0,,首都人民享受了这么多年的的福利，上海人民发来贺电！
假装看风景到底,34,7,3793055213385230,0,,我也是挺涨派，因为我长这么大还没去过北京，估计我这辈子也不会去北京，使劲涨吧，涨死他们！
胡峰85,34,8,3793055213385230,0,,你真伟大，[good]为你点赞，A，我家有块家传的玉镯，带血丝的，就想找个有缘的不凡人物就传给你，今天看到还有你这样的人，实在让人太欣慰了，心里十分激动，怎样，平易，五万元，反正你开曰铁纸车迟早死的，总不能天天坐地铁也不是办法，你的钱不给我白不给，用那块带血的玉镯，跟你陪葬也是回了地方
刘胜军改革,35,0,3823577021557724,-1,"1,2,4,8,9,10",【李光耀如何照耀中国？】新加坡特别是淡马锡模式长期被中国官员膜拜。但须认识到李氏模式局限性：1、迄今为止的稳定和效率建立在李的威权魅力之上；2、没有严重腐败，全赖李的自我克制而非法治威严；3、李的成功并非因为包括鞭笞在内的东方元素，而是因为大胆引入选举、司法独立、党/政分离等西方元素
好-格艳阳天,35,1,3823577021557724,0,,[蜡烛]
徐昕,35,2,3823577021557724,0,3,选举、司法独立、党/政分离
hjk4321-1,35,3,3823577021557724,2,,十一届三中全会就提出了党政分开，结果是不光分不开，反而更一体化了。
谢开聪,35,4,3823577021557724,0,5,新加坡是有法制无民主的典型代表。原国际大行董事总经理曾质疑其为全球的洗钱基地，得罪了李家，后来就被赶出新加坡。
北国红叶来南国,35,5,3823577021557724,4,6,谢国忠。
谢开聪,35,6,3823577021557724,5,7,你懂的。。。
西游记的世界,35,7,3823577021557724,6,,@刘胜军改革 是要革GCD的命啊@公安部打四黑除四恶 @平安北京
宽容公正麦卡锡,35,8,3823577021557724,0,,1说靠权威2说靠克制而非法制3又说靠民主法治，SB+精分 博主你该找时间去清理脑屎了。
刘胜军改革,35,9,3823577021557724,0,,如果说奥巴马的理念是Yes we can， 那么李光耀的信仰就是Yes I can， my son too!
义阳郡王李抱真,35,10,3823577021557724,0,,【在我看来，新加坡与租界时代的上海，更多可比性。同样的交通要冲，同样的威权法制。上海的几次爆发，与中国一个半多世纪的几次大动荡有关；新加坡孤处马来世界，不定期的排华，使她成为华人资本安全泊地。 隨之寻找庇护的，还有东南亚的官僚资本。现在还有中国】
罗昌平,35,0,3823848736850582,-1,"1,4,5,9,10,11",李光耀这样评价毛泽东～
武志红,35,1,3823848736850582,0,"2,3",就像自恋狂的儿子，想灭掉父辈们创造的一切，只留下他自己的创造物。
华丽烟圈1972,35,2,3823848736850582,1,,李光耀也专制。但二者的区别，一个精于破坏；一个精于建设。
多多dddd,35,3,3823848736850582,1,,不破不立——【毛破，而李立】。
邹江元,35,4,3823848736850582,0,,其实对毛影响最深的是中国古代文化，马克思对毛的影响很小，毛是否读马克思的书都是有疑问的。
周永坤微博,35,5,3823848736850582,0,"6,7",读西方法律的人，看得就是远一些。
AC超导,35,6,3823848736850582,5,,陈水扁不也是读法律的吗？不要以为律师就是看得远一些，其实科学才是站在巨人的肩上。
AC超导,35,7,3823848736850582,5,8,
听音听爱听自然,35,8,3823848736850582,7,,普通百姓能做什么呢？
徐昕,35,9,3823848736850582,0,,你怎么看这两人？
隐世懒猫,35,10,3823848736850582,0,,毛泽东的时代，是一个真正男女平等的时代，是一个中国人吐气扬眉的时代，是一个万众一心改天换地的时代。李光耀跟毛泽东比起来，那是烛火与太阳的区别。
郑维,35,11,3823848736850582,0,,李光耀谈中国的土皇帝们:当中国的中央黯弱，天高皇帝远的时候，省市里头到处都是小土皇帝，爱怎么干就怎么干。
中俊崔春婷,36,0,3818982559498224,-1,"1,26,27,28,29,30,31",【将学历与生娃挂勾，这个政协委员还是蛮拼的】全国政协委员、孔子第78代嫡孙孔维克：计划生育工作当务之急是调整人口结构，这比控制人口数量更重要。建议夫妇双方有一人为博士的，可以不受生育名额限制生育第三胎甚至更多，并享有一定的补贴，以优化国民人口素质。http://t.cn/RwBiVOY
于建嵘,36,1,3818982559498224,0,"2,5,13,15,19,20,21,22,23,24,25",孔孙有才。
志愿老头六世,36,2,3818982559498224,1,3,呸无耻，丢老夫子的脸
星星之火温暖幼儿心,36,3,3818982559498224,2,4,[给力]
李斓呼吁虐童罪入刑,36,4,3818982559498224,3,,孔子为皇权搞等级制操碎了心，害惨了中国人，他的后代又要继承衣钵操持老营生--给中国人分门别类了!!!有人说丢老夫子的脸，很奇怪，孔丘视百姓为皇帝的贱民，他子孙继续为贱民分等级，这里有丢脸的问题吗?
陶景洲,36,5,3818982559498224,1,"6,12",要是从春秋战国时期就开始这政策，今天就没有这言论了。
政法日记,36,6,3818982559498224,5,7,蛮拚的
法律及其价值,36,7,3818982559498224,6,"8,11",孔子后代的智商确实高。[哈哈]
天下不公1314,36,8,3818982559498224,7,"9,10",臭老九的孙子[哈哈]
蚁吁-稻草,36,9,3818982559498224,8,,这话要当着孔子跟前讲，孔子大耳刮子不扇死他……[偷笑]
黔来,36,10,3818982559498224,8,,看来你已准备生三胎咯
公民见习生,36,11,3818982559498224,7,,虽然他的建议是有点乖张，但是骂臭老九我是无论如何不能容忍的，不管骂谁。[怒]
大愚若智1哥,36,12,3818982559498224,5,,你不就是说孔子的爹没学历么？
瓦良格号归来,36,13,3818982559498224,1,14,[嘻嘻]
徐付群,36,14,3818982559498224,13,,沉默不语不是政协委员的选择，好歹对错的总要贡献点智慧。
楊康令,36,15,3818982559498224,1,16,太有才了，这都想得出来。这么多年了，很多所谓的代表真的没有什么人权观念。提出的议案，简直五花八门，不但雷死人，而且特显无知。
梧桐之城,36,16,3818982559498224,15,17,[弱]
驿爷,36,17,3818982559498224,16,18,孔孙也变坏鸟
雷峰夕照映西湖,36,18,3818982559498224,17,,怎么当的代表！？
徐--良,36,19,3818982559498224,1,,中国最大悲哀，就是高位之人缺乏基本的平等意识，而且恬不知耻。
么yoyo,36,20,3818982559498224,1,,[doge]xx欢乐多。政协委员都太有才了！我们这等碌碌之辈想都不敢想的招数他们全想到了，想出这等治家治国良策。。也是蛮拼的。。
华安哥哥哥,36,21,3818982559498224,1,,龙生龙鼠生鼠？[汗]
大头娃娃_2011,36,22,3818982559498224,1,,这个人的脑子被驴踢了，鉴定完毕
衣刀某人,36,23,3818982559498224,1,,孔子都有这样的傻逼后代，可见老子英雄儿未必好汉，这孙子自己打脸啊
八骥伏枥,36,24,3818982559498224,1,,太他爷爷的有才了。
不堪回首枫中,36,25,3818982559498224,1,,新人种论?
3个A出版传媒招聘,36,26,3818982559498224,0,,于老师，了解你的人明白你在批评这孙子，不了解你的人以为你在夸赞这孙子，于是会攻击你。建议你这样，在孔孙有才后面打个[弱][弱]，就不会引起误解了。
宽容101,36,27,3818982559498224,0,,该委员是孔子后裔，当然知道血脉传承的重要性。如果他是袁世凯后人，断不会这么说的
呆萌浩浩浩陈,36,28,3818982559498224,0,,有的人学历高但人品极低，不要以为自己学历高就藐视他人
天涯追星客,36,29,3818982559498224,0,,毛泽东说打倒孔家店真的没错，真是一代不如一代。
阿里人杨巨杰,36,30,3818982559498224,0,,O网页链接
陈茂来-,36,31,3818982559498224,0,,她可能问过孔子了。[酷]
财经网,36,0,3828574702029232,-1,"1,4,5,6,7,8,9",【北京副市长：北京寸土寸金 不鼓励墓地消费】北京是一个寸土寸金的地方，尤其是城区的土地，有的地方墓地的价格贵一些，是不可避免的。要地方近，墓地好，还要价格便宜，确实不太可能。目前北京地区的殡葬消费平均达到4万余元，而市区居民达8万元。http://t.cn/RAIkfBV
潘石屹,36,1,3828574702029232,0,"2,3",生和死是最重要两件事。多少年来看到计划生育搞的鸡飞狗跳，村村户户不安宁。死的也不安宁，老人对火葬的恐惧大过死亡本身，不仅要尊重风俗，更应该理解死亡，理解了死就理解了生命。不能仅停留在“未知生，焉知死”的状态。
实事求石,36,2,3828574702029232,1,,中国老百姓生为房奴，死还为墓地发愁。谁赚了还再卖乖？
不要期望均衡,36,3,3828574702029232,1,,墓地的土地是谁的？墓地的买卖费用给了谁？
有言又无语,36,4,3828574702029232,0,,为什么关系到老苦大众生死之事，还要用商业化的眼光来看，难道作为社会主义泱泱大国，就不能为人民谋点福利吗，，，真是死不起，
干净利落126,36,5,3828574702029232,0,,还是党的政策措施好啊！坚决支持。 谁让我们穷人死不起呢！愿我们啊！给政府添麻烦了，对不起啊党，叫我们让狗吃了吧！
A丨ejandro,36,6,3828574702029232,0,,房价如此高，也没听政府说一句不鼓励买房。
瓦格纳罗兰,36,7,3828574702029232,0,,这位老戴吃了不死之药？
21世纪思想家,36,8,3828574702029232,0,,小区里搞几个房间直接上排位如何？
龙凤吉翔,36,9,3828574702029232,0,,[思考][鼓掌]
王志安,37,0,3820969304969237,-1,"1,2,3,6,7,8,9,10,13,16,17,18",万润平兄弟不相信医院，不相信法院，不相信法医。一个看似简单的医学问题，由此变成了难解的社会问题。和谐医患关系的确立，需要有最起码的信任，失去了这种信任，再简单的医学问题，在现实中也是无解。请看文章《消失的信任》 http://t.cn/RwkClH1 ，http://t.cn/RwkSr6O
RealCharlie,37,1,3820969304969237,0,,医方还有什么脸面要求患者的信任？海盐县人民医院枪声刚落，@海盐公安 就及时发布安民告示，而医院却不肯面向公众发布通告，不肯介绍枪击案中是否有医护伤亡设备损毁及由此引起的接诊能力和诊疗秩序的破坏，不肯通告群众现在去该院就诊是否有可能受暴力侵扰以及有无安全保证！如此不肯取信于民，奈何？
医疗事故情报,37,2,3820969304969237,0,,医患纠纷解决的答案是什么？是信任！但信任从哪里来，如果每天不停的有“医生手术刀下死 做鬼也冤枉”的事件发生，每次去医院都是“脸难看，事难办”，每次出了事医院都是推诿搪塞，不能和患者进行很好的沟通，那么患者对医生的信任又从何而来呢？！@RealCharlie @涅槃2012-8-15 @老寿头_2013
帅帅锁二乔,37,3,3820969304969237,0,4,[哈哈]@上海泡饭0714:
付指进,37,4,3820969304969237,3,5,王的调查其实很浮浅，他宁愿相信医院而不愿意相信受害者。当事人既然表示没有做过第二次CT，为何不调查第二次CT的真假？就凭表面的判断就肯定是真的？医院可是有条件造假的。这种人属鹰犬，只相信政府，不相信百姓。
举报聊城市人民医院做活人体实验,37,5,3820969304969237,4,,付老师我在QQ上等您；有事找您
戒色是源于佛缘,37,6,3820969304969237,0,,那个记者是你吗，感觉脸色不好，注意身体啊，大哥。
UnBlog,37,7,3820969304969237,0,,从中小学开始加强教育。越少受教育的越不相信医学。
Naoooooooki,37,8,3820969304969237,0,,因为朋友出镜了就看了一下，有个很重要的就是手术时间问题，肾移植手术取肾根本不是小手术，算时间也知道不可能做了肾切除术
果妈医疗维权,37,9,3820969304969237,0,,信任怎么来？我半岁幼儿，在华西二院住院8天，“治愈”出院后3小时再次入院并死亡，该不该质疑？再次住院的“抽泣样呼吸”在出院前一天就出现了，仍以“治愈”出院，如何信任？评论中的医生们应该都知道“抽泣样呼吸”就是呼衰吧？已经呼衰的患儿应该如何处理，被出院会有何后果，能告诉我这个妈妈吗？
王志安,37,10,3820969304969237,0,11,回复@暂时拿D没办法1:我在采访中经常请当事人吃饭，给人添了麻烦，请人家吃顿饭你也笑掉大牙？你有几颗牙？
水灵_68947,37,11,3820969304969237,10,12,到成都来我请你吃饭，把他的牙直接笑掉完算了
王志安,37,12,3820969304969237,11,,一言为定。
春风光棍,37,13,3820969304969237,0,"14,15",一个人在某医院做过一次外科手术后，再没有做过任何外科手术，他的一个肾脏居然用现代的医学方法看不见痕迹了，这难道还不够蹊跷？病人因此怀疑医院，难道可以被简单的定义为“不信任”？在找到其肾脏是因病“消失”的铁证之前，病人有怀疑医院的权利和理由。
weiweituo,37,14,3820969304969237,13,,我为什么要信任抢劫者？
果妈医疗维权,37,15,3820969304969237,13,,右[good]，合理质疑
王志安,37,16,3820969304969237,0,,万氏兄弟无论从哪个角度也不算是刁民，如果说责任的话，媒体有调查清楚再报道的义务。这是重建信任的基础。
成都下水道,37,17,3820969304969237,0,,天花乱坠的偷肾谣言让病人身陷其中不能自拔，一切行为，都被预设的行为圈定了，可悲、可叹。术后病人的左右肾高度差如此之大，肾萎缩是不是因为血肿清除不彻底或者巨大血肿压迫造成肾移位、肾血管栓塞、肾缺血？照此思路追责，也许有一丝胜算！
akak1973,37,18,3820969304969237,0,,达尔文有句名言大意是:愚昧无知者从来都比有知者更自信。只有无知者才会自信地断言:科学永远不能解释或解决任何问题。整件事也都是由那个弟弟的“见多识广”牵引着一条道走到了黑。
王志安,37,0,3813759040346303,-1,"1,2,3,4,5,6,7,8,10",那个打医生的法院工作人员被拘留10天，为何事件发生的第一时间没有处理，而是等到网上闹翻天了，才做出治安处罚？这是出于舆情压力的选择，还是法治社会的应有之义？法治社会任重道远，司法人员要率先守法，构建和谐医患关系，警察要公正执法。丧事，身份，情绪，在法律面前，都不应该成为理由。
幸福大猫猫,37,1,3813759040346303,0,,这样下去，以后还有人敢做医生和护士吗？很多事情到最后损人不利己，报应到自己身上！
TT后花园,37,2,3813759040346303,0,,不接受这样的处理结果！
哭泣的猫1981,37,3,3813759040346303,0,,法官家的丧事就在法律之上[鄙视][衰][酷]这TMD就是我们的法律!
理性的高度自由,37,4,3813759040346303,0,,懒驴要鞭打，打轻了都不行
用户5457694071,37,5,3813759040346303,0,,在中国，在当今社，有更多的人想当官，做了官就有权还有更多的钱，他们想干嘛就干嘛……法制是对付一般的百姓的…
dora表哥,37,6,3813759040346303,0,,民事赔偿呢？
苏慕落,37,7,3813759040346303,0,,舆论监督在司法制裁之上！是人民的道德标准太高还是国家法律太松？
洛神花的小窝,37,8,3813759040346303,0,9,支持依法处理！
王道乐土1988,37,9,3813759040346303,8,,十堰茅箭法院对殴打医生致伤的法官处理结果，令人大跌银镜---------------行拘10天，罚200元
大连牙医老滕,37,10,3813759040346303,0,11,说得好
